analysis_type,analysis_label,direction,pathway_library,pathway,enrichment_p_value,enrichment_adjusted_p_value,overlap_count,overlap_size,overlap,input_candidate_count,gene_ratio,candidate_genes
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,0.011863950865568634,0.042100585134679964,1,25,1/25,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Innate Immune System R-HSA-168249,0.4052430243700873,0.44099976181450673,1,1035,1/1035,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Integrin Cell Surface Interactions R-HSA-216083,0.03107686056269387,0.05475446861046063,1,66,1/66,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-15 Signaling R-HSA-8983432,0.006657766046807153,0.042100585134679964,1,14,1/14,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-2 Family Signaling R-HSA-451927,0.02080502227440252,0.044978903640269484,1,44,1/44,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-2 Signaling R-HSA-9020558,0.0057088338920605886,0.042100585134679964,1,12,1/12,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-20 Family Signaling R-HSA-8854691,0.012336155801597705,0.042100585134679964,1,26,1/26,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-21 Signaling R-HSA-9020958,0.004759176669794783,0.042100585134679964,1,10,1/10,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",0.02080502227440252,0.044978903640269484,1,44,1/44,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-7 Signaling R-HSA-1266695,0.011863950865568634,0.042100585134679964,1,25,1/25,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Interleukin-9 Signaling R-HSA-8985947,0.004284076028525829,0.042100585134679964,1,9,1/9,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,0.08337707897907388,0.11865199700868206,1,181,1/181,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,MHC Class II Antigen Presentation R-HSA-2132295,0.04861597354667385,0.0782083052707362,1,104,1/104,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Membrane Trafficking R-HSA-199991,0.2547990473348279,0.30411499198027847,1,599,1/599,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Metabolism Of Non-Coding RNA R-HSA-194441,0.02455026552350943,0.04780841180893942,1,52,1/52,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Metabolism Of Proteins R-HSA-392499,0.6298031171456696,0.6298031171456696,1,1890,1/1890,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Metabolism Of RNA R-HSA-8953854,0.03540537645667189,0.06093018273938884,2,666,2/666,6,0.3333333333333333,PRMT5;SRRM2
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Molecules Associated With Elastic Fibres R-HSA-2129379,0.01328002410248803,0.042100585134679964,1,28,1/28,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Non-integrin membrane-ECM Interactions R-HSA-3000171,0.019397593900540067,0.044978903640269484,1,41,1/41,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Post-translational Protein Modification R-HSA-597592,0.5069698930809164,0.5283911561688425,1,1383,1/1383,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,0.11018733861555531,0.14825205559183807,1,242,1/242,6,0.16666666666666666,SRRM2
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Prolactin Receptor Signaling R-HSA-1170546,0.007131960353639881,0.042100585134679964,1,15,1/15,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,RMTs Methylate Histone Arginines R-HSA-3214858,0.02314714470783591,0.047580241899440476,1,49,1/49,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,0.4874403598999359,0.5152940947513608,1,1312,1/1312,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Regulation Of Complement Cascade R-HSA-977606,0.021273805775803133,0.044978903640269484,1,45,1/45,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,0.07265332396443056,0.10972134639526247,1,157,1/157,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,0.009026926988118831,0.042100585134679964,1,19,1/19,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,0.004759176669794783,0.042100585134679964,1,10,1/10,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,STAT5 Activation R-HSA-9645135,0.0033333304259963877,0.042100585134679964,1,7,1/7,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By CSF3 (G-CSF) R-HSA-9674555,0.014223170653608095,0.042100585134679964,1,30,1/30,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,0.008079805685695798,0.042100585134679964,1,17,1/17,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By Erythropoietin R-HSA-9006335,0.011391565336773135,0.042100585134679964,1,24,1/24,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By FGFR In Disease R-HSA-1226099,0.028749956838432365,0.051890166001073046,1,61,1/61,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,0.017048283947610866,0.044978903640269484,1,36,1/36,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By FLT3 Fusion Proteins R-HSA-9703465,0.008553456814677894,0.042100585134679964,1,18,1/18,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,0.007131960353639881,0.042100585134679964,1,15,1/15,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By Interleukins R-HSA-449147,0.19812847341111745,0.24435845054037816,1,453,1/453,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By KIT In Disease R-HSA-9669938,0.009026926988118831,0.042100585134679964,1,19,1/19,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By Leptin R-HSA-2586552,0.005234095940328381,0.042100585134679964,1,11,1/11,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By PDGF R-HSA-186797,0.02455026552350943,0.04780841180893942,1,52,1/52,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,0.21516534352308217,0.2610202527984931,1,496,1/496,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,0.019866916388383216,0.044978903640269484,1,42,1/42,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Syndecan Interactions R-HSA-3000170,0.009500216257873288,0.042100585134679964,1,20,1/20,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,0.1577778919878638,0.20130282770865382,1,354,1/354,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Transport To Golgi And Subsequent Modification R-HSA-948021,0.07579139845784713,0.11217126971761375,1,164,1/164,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,0.2690100304600884,0.3159800357785166,1,637,1/637,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,0.08337707897907388,0.11865199700868206,1,181,1/181,6,0.16666666666666666,SRRM2
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,Reactome_2022,mRNA Splicing R-HSA-72172,0.08692953255797763,0.12137330960925177,1,189,1/189,6,0.16666666666666666,SRRM2
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,0.04861414952856726,0.13961223461973837,1,100,1/100,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Acute myeloid leukemia,0.03277206087488506,0.13961223461973837,1,67,1/67,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Amyotrophic lateral sclerosis,0.1684508634791901,0.18048306801341799,1,364,1/364,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Chemical carcinogenesis,0.11321686569697044,0.1471675727297009,1,239,1/239,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Chemokine signaling pathway,0.09175327699749344,0.13961223461973837,1,192,1/192,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Chronic myeloid leukemia,0.037112102205046564,0.13961223461973837,1,76,1/76,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Complement and coagulation cascades,0.0414375214995116,0.13961223461973837,1,85,1/85,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,ECM-receptor interaction,0.0428760842735926,0.13961223461973837,1,88,1/88,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,ErbB signaling pathway,0.0414375214995116,0.13961223461973837,1,85,1/85,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Focal adhesion,0.09589316424634924,0.13961223461973837,1,201,1/201,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",0.057646606050269986,0.13961223461973837,1,119,1/119,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Hepatitis B,0.07785090706667108,0.13961223461973837,1,162,1/162,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,0.10413046502373124,0.14199608866872443,1,219,1/219,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Human papillomavirus infection,0.15412723492188113,0.17783911721755513,1,331,1/331,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Huntington disease,0.14315341899199943,0.17178410279039932,1,306,1/306,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,JAK-STAT signaling pathway,0.07785090706667108,0.13961223461973837,1,162,1/162,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Measles,0.06708481315093064,0.13961223461973837,1,139,1/139,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Necroptosis,0.07645194532862541,0.13961223461973837,1,159,1/159,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Non-small cell lung cancer,0.035185002092533016,0.13961223461973837,1,72,1/72,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,PI3K-Akt signaling pathway,0.16412973373945605,0.18048306801341799,1,354,1/354,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Pathways in cancer,0.23816784056440385,0.23816784056440385,1,531,1/531,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Pathways of neurodegeneration,0.21529863589394047,0.22272272678683497,1,475,1/475,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Prolactin signaling pathway,0.03422036801999686,0.13961223461973837,1,70,1/70,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Proteoglycans in cancer,0.09772856423381686,0.13961223461973837,1,205,1/205,6,0.16666666666666666,VTN
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,RNA transport,0.08898546466815621,0.13961223461973837,1,186,1/186,6,0.16666666666666666,PRMT5
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Salmonella infection,0.11773405818376073,0.1471675727297009,1,249,1/249,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Th1 and Th2 cell differentiation,0.04479164849329741,0.13961223461973837,1,92,1/92,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Th17 cell differentiation,0.051949416676932134,0.13961223461973837,1,107,1/107,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Vasopressin-regulated water reabsorption,0.021614185980041018,0.13961223461973837,1,44,1/44,6,0.16666666666666666,DCTN6
primary_fdr,PRIMARY — FDR-supported pathway analysis,increased,KEGG_2021_Human,Viral carcinogenesis,0.09681121390666975,0.13961223461973837,1,203,1/203,6,0.16666666666666666,STAT5B
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.03148448790737058,0.05180166165978936,1,67,1/67,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),0.03194789245861107,0.05180166165978936,1,68,1/68,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),0.027770401438365712,0.05130632550262365,1,59,1/59,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),0.016085086292606438,0.046468027067529706,1,34,1/34,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Apoptotic Process (GO:0006915),0.10368848501489814,0.11721307001684138,1,228,1/228,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,B Cell Activation (GO:0042113),0.043012732072785484,0.060280347580551265,1,92,1/92,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,B Cell Proliferation (GO:0042100),0.01467479278978977,0.046468027067529706,1,31,1/31,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Cellular Respiration (GO:0045333),0.039796743193290934,0.05997070477098205,1,85,1/85,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),0.07154361613778167,0.08753571856857992,1,155,1/155,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Cellular Response To Unfolded Protein (GO:0034620),0.00807048944817274,0.046468027067529706,1,17,1/17,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924),0.016085086292606438,0.046468027067529706,1,34,1/34,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),0.009961293353458129,0.046468027067529706,1,21,1/21,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Cholesterol Biosynthetic Process (GO:0006695),0.011849007079431515,0.046468027067529706,1,25,1/25,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),0.03148448790737058,0.05180166165978936,1,67,1/67,11,0.09090909090909091,TM7SF2
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),0.09103473291653369,0.1051956913702167,1,199,1/199,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Establishment Of Protein Localization To Mitochondrion (GO:0072655),0.020773576236075147,0.04801004285670701,1,44,1/44,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Gene Expression (GO:0010467),0.00794042948567401,0.046468027067529706,2,296,2/296,11,0.18181818181818182,MRPL12;HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Intracellular Protein Transmembrane Transport (GO:0065002),0.021708972603873177,0.048036875548995966,1,46,1/46,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Isotype Switching (GO:0045190),0.005228480283867526,0.046468027067529706,1,11,1/11,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Lymphocyte Proliferation (GO:0046651),0.017962785985747576,0.04801004285670701,1,38,1/38,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),0.08398803710994894,0.09925858931175784,1,183,1/183,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.032874131437943245,0.05180166165978936,1,70,1/70,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",0.016085086292606438,0.046468027067529706,1,34,1/34,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),0.048047775055710756,0.0648956961791418,1,103,1/103,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial RNA Metabolic Process (GO:0000959),0.009488882245992154,0.046468027067529706,1,20,1/20,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.042094821618093164,0.05997070477098205,1,90,1/90,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),0.02497683118308269,0.0490111404347283,1,53,1/53,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial Transcription (GO:0006390),0.005702632581158341,0.046468027067529706,1,12,1/12,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),0.04576194129910967,0.06262160388299218,1,98,1/98,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),0.07466822613339684,0.08925856917095713,1,162,1/162,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755),0.005702632581158341,0.046468027067529706,1,12,1/12,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),0.02497683118308269,0.0490111404347283,1,53,1/53,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),0.20821705791027292,0.21654574022668382,1,482,1/482,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),0.039796743193290934,0.05997070477098205,1,85,1/85,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),0.016085086292606438,0.046468027067529706,1,34,1/34,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),0.1679786916322868,0.17826310132405945,1,381,1/381,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Protein Maturation (GO:1903318),0.0042795942376332155,0.046468027067529706,1,9,1/9,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Protein Processing (GO:0010955),0.007123927361480376,0.046468027067529706,1,15,1/15,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Negative Regulation Of Proteolysis (GO:0045861),0.019369044316709192,0.04801004285670701,1,41,1/41,11,0.09090909090909091,GAS1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Notch Signaling Pathway (GO:0007219),0.018900483450512397,0.04801004285670701,1,40,1/40,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,O-glycan Processing (GO:0016266),0.019369044316709192,0.04801004285670701,1,41,1/41,11,0.09090909090909091,POFUT1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),0.02962896777543181,0.05130632550262365,1,63,1/63,11,0.09090909090909091,NDUFA10
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),0.07288384029993454,0.08813859757201387,1,158,1/158,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),0.12174678884293533,0.1332806951543713,1,270,1/270,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Autophagosome Maturation (GO:1901098),0.0028548105488495658,0.046468027067529706,1,6,1/6,11,0.09090909090909091,FYCO1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.05078457888778351,0.06685564815606944,1,109,1/109,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),0.14283735990434557,0.1547404732297077,1,320,1/320,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),0.46135608897133135,0.46135608897133135,1,1243,1/1243,11,0.09090909090909091,MRPL12
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Immune Response To Tumor Cell (GO:0002839),0.0028548105488495658,0.046468027067529706,1,6,1/6,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Interferon-Alpha Production (GO:0032727),0.009961293353458129,0.046468027067529706,1,21,1/21,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),0.014204310085119135,0.046468027067529706,1,30,1/30,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),0.015615180827917092,0.046468027067529706,1,33,1/33,11,0.09090909090909091,HSPD1
primary_fdr,PRIMARY — FDR-supported pathway analysis,decreased,GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),0.03564829206601842,0.05533466231143157,1,76,1/76,11,0.09090909090909091,HSPD1
